Абсолютный путь,Относительный путь,Класс
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07671.jpg,data_new_2\dataset\tiger_07671.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_00094.jpg,data_new_2\dataset\tiger_00094.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07764.jpg,data_new_2\dataset\tiger_07764.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_02122.jpg,data_new_2\dataset\tiger_02122.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07251.jpg,data_new_2\dataset\tiger_07251.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_00635.jpg,data_new_2\dataset\tiger_00635.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_09794.jpg,data_new_2\dataset\tiger_09794.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_03804.jpg,data_new_2\dataset\tiger_03804.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07243.jpg,data_new_2\dataset\tiger_07243.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07617.jpg,data_new_2\dataset\tiger_07617.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_08001.jpg,data_new_2\dataset\tiger_08001.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_08800.jpg,data_new_2\dataset\tiger_08800.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_05463.jpg,data_new_2\dataset\tiger_05463.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_09201.jpg,data_new_2\dataset\tiger_09201.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07198.jpg,data_new_2\dataset\tiger_07198.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06575.jpg,data_new_2\dataset\tiger_06575.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01325.jpg,data_new_2\dataset\tiger_01325.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01422.jpg,data_new_2\dataset\tiger_01422.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01827.jpg,data_new_2\dataset\tiger_01827.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01277.jpg,data_new_2\dataset\tiger_01277.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_02777.jpg,data_new_2\dataset\tiger_02777.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_00015.jpg,data_new_2\dataset\tiger_00015.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06013.jpg,data_new_2\dataset\tiger_06013.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01473.jpg,data_new_2\dataset\tiger_01473.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07174.jpg,data_new_2\dataset\tiger_07174.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_03275.jpg,data_new_2\dataset\tiger_03275.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_09247.jpg,data_new_2\dataset\tiger_09247.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07635.jpg,data_new_2\dataset\tiger_07635.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_05361.jpg,data_new_2\dataset\tiger_05361.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07895.jpg,data_new_2\dataset\tiger_07895.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01835.jpg,data_new_2\dataset\tiger_01835.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_05100.jpg,data_new_2\dataset\tiger_05100.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06739.jpg,data_new_2\dataset\tiger_06739.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01916.jpg,data_new_2\dataset\tiger_01916.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01188.jpg,data_new_2\dataset\tiger_01188.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_05955.jpg,data_new_2\dataset\tiger_05955.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06911.jpg,data_new_2\dataset\tiger_06911.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_08851.jpg,data_new_2\dataset\tiger_08851.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_02882.jpg,data_new_2\dataset\tiger_02882.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_04537.jpg,data_new_2\dataset\tiger_04537.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_02668.jpg,data_new_2\dataset\tiger_02668.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_00296.jpg,data_new_2\dataset\tiger_00296.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_00466.jpg,data_new_2\dataset\tiger_00466.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_09993.jpg,data_new_2\dataset\tiger_09993.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01586.jpg,data_new_2\dataset\tiger_01586.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_02328.jpg,data_new_2\dataset\tiger_02328.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_00000.jpg,data_new_2\dataset\tiger_00000.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_03479.jpg,data_new_2\dataset\tiger_03479.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_08646.jpg,data_new_2\dataset\tiger_08646.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_09544.jpg,data_new_2\dataset\tiger_09544.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_09924.jpg,data_new_2\dataset\tiger_09924.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_00223.jpg,data_new_2\dataset\tiger_00223.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_05713.jpg,data_new_2\dataset\tiger_05713.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_04328.jpg,data_new_2\dataset\tiger_04328.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_03013.jpg,data_new_2\dataset\tiger_03013.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01468.jpg,data_new_2\dataset\tiger_01468.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_04431.jpg,data_new_2\dataset\tiger_04431.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_09880.jpg,data_new_2\dataset\tiger_09880.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06616.jpg,data_new_2\dataset\tiger_06616.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_00966.jpg,data_new_2\dataset\tiger_00966.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07360.jpg,data_new_2\dataset\tiger_07360.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_08764.jpg,data_new_2\dataset\tiger_08764.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06899.jpg,data_new_2\dataset\tiger_06899.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_08376.jpg,data_new_2\dataset\tiger_08376.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06559.jpg,data_new_2\dataset\tiger_06559.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01958.jpg,data_new_2\dataset\tiger_01958.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01173.jpg,data_new_2\dataset\tiger_01173.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06052.jpg,data_new_2\dataset\tiger_06052.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_00774.jpg,data_new_2\dataset\tiger_00774.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_04715.jpg,data_new_2\dataset\tiger_04715.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_03032.jpg,data_new_2\dataset\tiger_03032.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_05871.jpg,data_new_2\dataset\tiger_05871.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06672.jpg,data_new_2\dataset\tiger_06672.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01883.jpg,data_new_2\dataset\tiger_01883.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_02501.jpg,data_new_2\dataset\tiger_02501.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07279.jpg,data_new_2\dataset\tiger_07279.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07914.jpg,data_new_2\dataset\tiger_07914.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07757.jpg,data_new_2\dataset\tiger_07757.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_02131.jpg,data_new_2\dataset\tiger_02131.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_03352.jpg,data_new_2\dataset\tiger_03352.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01294.jpg,data_new_2\dataset\tiger_01294.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_08763.jpg,data_new_2\dataset\tiger_08763.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_00490.jpg,data_new_2\dataset\tiger_00490.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_04998.jpg,data_new_2\dataset\tiger_04998.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06906.jpg,data_new_2\dataset\tiger_06906.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_04963.jpg,data_new_2\dataset\tiger_04963.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_08326.jpg,data_new_2\dataset\tiger_08326.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06753.jpg,data_new_2\dataset\tiger_06753.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_02637.jpg,data_new_2\dataset\tiger_02637.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_04201.jpg,data_new_2\dataset\tiger_04201.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_04681.jpg,data_new_2\dataset\tiger_04681.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_05626.jpg,data_new_2\dataset\tiger_05626.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06523.jpg,data_new_2\dataset\tiger_06523.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01237.jpg,data_new_2\dataset\tiger_01237.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_04523.jpg,data_new_2\dataset\tiger_04523.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_03456.jpg,data_new_2\dataset\tiger_03456.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01559.jpg,data_new_2\dataset\tiger_01559.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01148.jpg,data_new_2\dataset\tiger_01148.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_03134.jpg,data_new_2\dataset\tiger_03134.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_09732.jpg,data_new_2\dataset\tiger_09732.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_05666.jpg,data_new_2\dataset\tiger_05666.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_02749.jpg,data_new_2\dataset\tiger_02749.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01704.jpg,data_new_2\dataset\tiger_01704.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_09727.jpg,data_new_2\dataset\tiger_09727.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_09365.jpg,data_new_2\dataset\tiger_09365.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_06441.jpg,data_new_2\dataset\tiger_06441.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01857.jpg,data_new_2\dataset\tiger_01857.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01142.jpg,data_new_2\dataset\tiger_01142.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_08894.jpg,data_new_2\dataset\tiger_08894.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_08606.jpg,data_new_2\dataset\tiger_08606.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_05799.jpg,data_new_2\dataset\tiger_05799.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01750.jpg,data_new_2\dataset\tiger_01750.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_05499.jpg,data_new_2\dataset\tiger_05499.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_04164.jpg,data_new_2\dataset\tiger_04164.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_04878.jpg,data_new_2\dataset\tiger_04878.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_09022.jpg,data_new_2\dataset\tiger_09022.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_01519.jpg,data_new_2\dataset\tiger_01519.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_05000.jpg,data_new_2\dataset\tiger_05000.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07905.jpg,data_new_2\dataset\tiger_07905.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_02807.jpg,data_new_2\dataset\tiger_02807.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_00012.jpg,data_new_2\dataset\tiger_00012.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07415.jpg,data_new_2\dataset\tiger_07415.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_09158.jpg,data_new_2\dataset\tiger_09158.jpg,tiger
C:\Users\TUFman\Desktop\python\data_new_2\dataset\tiger_07688.jpg,data_new_2\dataset\tiger_07688.jpg,tiger
